"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","#USA HOT DEALS : http://t.co/2hEpwyiQpO Mens Button Hole Classic Solid Elastic Suspenders Y-Shape Adjustable Brac… http://t.co/KQdalSE3Gh",FALSE,0,NA,2015-10-12 22:07:55,FALSE,NA,"653693604729364480",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"83","#USA HOT DEALS : http://t.co/ZCgPG7FIE0 NEW Electric Mayday Gloss Black Gray Womens Oversize Wrap Sunglasses Msrp… http://t.co/HvUaOWW1rH",FALSE,0,NA,2015-10-12 22:07:54,FALSE,NA,"653693600694452225",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"84","#USA HOT DEALS : http://t.co/YRvhd331bz HomieGear Brand Cap Carrier Case for 12 Caps / Hats - Custom Elephant Pri… http://t.co/m0lxRkjy1r",FALSE,0,NA,2015-10-12 22:07:53,FALSE,NA,"653693598609854464",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"85","#USA HOT DEALS : http://t.co/U8cLjZLyAQ NEW Electric Hightone Womens Fashion Designer Oversize Sunglasses Msrp$110 http://t.co/62gtW6k5FN",FALSE,0,NA,2015-10-12 22:07:53,FALSE,NA,"653693596231696384",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"86","#USA HOT DEALS : http://t.co/PmRN8INoFZ Alpinestars Advocate EVA Men's Flip Flop Sandals http://t.co/eIiJ3p3vLY",FALSE,0,NA,2015-10-12 22:07:52,FALSE,NA,"653693594226794496",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"87","#USA HOT DEALS : http://t.co/duXaMGEGhI Kley-Zion Wallet http://t.co/kdDf58Af8T",FALSE,0,NA,2015-10-12 22:07:52,FALSE,NA,"653693591882203141",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"88","#USA HOT DEALS : http://t.co/kUNVcXl1CV New Authentic Gucci Mens Leather Cork Oxford Dress Shoe, Black, 278957 10… http://t.co/2q31Xic2Dv",FALSE,0,NA,2015-10-12 22:07:51,FALSE,NA,"653693589806010372",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"89","RT @OraliaSotoRoman: #Autumn #Arboretum #Dallas #usa http://t.co/EqpXogBpx9",FALSE,0,NA,2015-10-12 22:07:47,FALSE,NA,"653693572722651136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","saravastiares",3,TRUE,FALSE,NA,NA
"90","Video of the Day - The war on Cuba's women - http://t.co/sM6JpVK17X  #Habana #Cuba  #USA",FALSE,0,NA,2015-10-12 22:07:45,FALSE,NA,"653693564782780416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","survivor214",0,FALSE,FALSE,NA,NA
"91","#Autumn #Arboretum #Dallas #usa http://t.co/EqpXogBpx9",FALSE,8,NA,2015-10-12 22:07:38,FALSE,NA,"653693536274092033",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","OraliaSotoRoman",3,FALSE,FALSE,NA,NA
"92","#usa #AOU #BigBillionDaysTomorrow #IsraelKillsThekids https://t.co/tjqMFFaixo",FALSE,0,NA,2015-10-12 22:07:37,FALSE,NA,"653693529533902848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ryhan0",0,FALSE,FALSE,NA,NA
"93","#SonHouse ~ 'Pony #Blues' (http://t.co/mOVmVmsPIo) #Chicago #Illinois #Memphis #Tennessee #Tupelo #Mississippi ""#Beadles is my Name."" #USA",FALSE,0,NA,2015-10-12 22:07:35,FALSE,NA,"653693524211208192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tdbeadles",0,FALSE,FALSE,NA,NA
"94","<U+591A><U+56FD><U+7C4D><U+5916><U+4EBA><U+6687><U+6F70><U+3057>
<U+30DE><U+30B8><U+6687>1000%<U+25CB><U+25CB><U+25CB><U+25CB> http://t.co/ibeltbEVOT #<U+5916><U+4EBA> #<U+6D77><U+5916> #USA #<U+30D1><U+30EA><U+30D4> #<U+6687> #<U+6B4C><U+821E><U+4F0E><U+753A>",FALSE,0,NA,2015-10-12 22:07:33,FALSE,NA,"653693513704431617",NA,"<a href=""http://twitcasting.tv/"" rel=""nofollow"">TwitCasting</a>","riayhc1992",0,FALSE,FALSE,NA,NA
"95","When you come too understand the voices of musical instruments, your entire world will be changed &amp; you'll have a better appreciation. #USA",FALSE,0,NA,2015-10-12 22:07:28,FALSE,NA,"653693494301581312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tdbeadles",0,FALSE,FALSE,NA,NA
"96","RT @FunFactsNews: Trump Get Ready My Friend... #DonaldTrump #trump #elchapo #MexicanVines #usa #justdoit #doitforthevine #funny http://t.co…",FALSE,0,NA,2015-10-12 22:07:27,FALSE,NA,"653693489427955713",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mostlikedvideos",11,TRUE,FALSE,NA,NA
"97","RT @OdiseoCubano: #Pinochet cometió actos de #terrorismo de Estado contra #USA pero Reagan puso en la lista de terroristas a #Cuba! https:/…",FALSE,0,NA,2015-10-12 22:07:17,FALSE,NA,"653693445098176512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diegoqva85",1,TRUE,FALSE,NA,NA
"98","RT @OneLadyLibra: What next for these innocent souls? Can #Saudi &amp; it's Coalition AND their enablers answer these #YemenChildren? #USA http…",FALSE,0,NA,2015-10-12 22:07:11,FALSE,NA,"653693420465168385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SonnyLodin",10,TRUE,FALSE,NA,NA
"99","RT @bataleh: Did you hear of  #ahmedmansrahexecution by the #nazi #Israel #UK #USA #Netherlands #Sweden #Denmark #Australia  #Indonesia #fr…",FALSE,0,NA,2015-10-12 22:07:05,FALSE,NA,"653693398373765120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaid_marji",16,TRUE,FALSE,NA,NA
"100","Big Mac Pizza http://t.co/96e5wogweQ
#food  #cooking #recipes #delicious #foodrecipes #canada #Usa #deliciousfood
http://t.co/UhBLnrwLtj",FALSE,0,NA,2015-10-12 22:07:04,FALSE,NA,"653693391079874560",NA,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>","food_pleasure",0,FALSE,FALSE,NA,NA
