"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"33","Have you voted? #vote #election #decision2015 @ Stroudsburg Wesleyan Church https://t.co/45JY56eWeD",FALSE,0,NA,2015-11-03 22:57:54,FALSE,NA,"661678716741918720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","notmegawattage",0,FALSE,FALSE,"-75.19452188","40.99716295"
"34","Go #VOTE! #ivoted #electionday #nyc @ Renwick Gardens https://t.co/IDHjkqA3tO",FALSE,0,NA,2015-11-03 22:43:48,FALSE,NA,"661675167895166976",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jetwardy",0,FALSE,FALSE,"-73.9773636","40.7411385"
"35","Did you? | #BeThePossible #vote #voting #elections #PositiveMovement @ Bethepossible https://t.co/zy4nvBfjPf",FALSE,0,NA,2015-11-03 22:32:45,FALSE,NA,"661672389000871937",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamthepossible",0,FALSE,FALSE,"-75.1547318","39.9367104"
"36","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/Jd5XjB60K3",FALSE,0,NA,2015-11-03 21:56:09,FALSE,NA,"661663178045022208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"37","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/uHhxYeekK4",FALSE,0,NA,2015-11-03 21:55:27,FALSE,NA,"661663000365891585",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"38","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/HGrsQ7W2wc",FALSE,0,NA,2015-11-03 21:54:14,FALSE,NA,"661662694596964352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"39","#electionday #election #01potus #vote #patriotic @ Clarks Summit Fire Company No. 1, Inc. Centennial https://t.co/FI4Kkl5K5e",FALSE,0,NA,2015-11-03 21:52:43,FALSE,NA,"661662315926962176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","coneyislandcook",0,FALSE,FALSE,"-75.70420821","41.49200116"
"40","You had me at #hello on a #plane back to #lax <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> #vote #keeppounding #weday #needforspeed #lunchtime… https://t.co/T1utWo1ve5",FALSE,8,NA,2015-11-03 21:52:40,FALSE,NA,"661662299862749184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","laurenfrancesca",0,FALSE,FALSE,"-73.77888889","40.63972222"
"41","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/5QrhiPi2Ke",FALSE,0,NA,2015-11-03 21:51:51,FALSE,NA,"661662095230943232",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"42","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/1cJL5cXfhJ",FALSE,0,NA,2015-11-03 21:51:25,FALSE,NA,"661661987592499201",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"43","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/IhNxJZZ5mT",FALSE,0,NA,2015-11-03 21:50:55,FALSE,NA,"661661860207292416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"44","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/teiw6rNMjP",FALSE,0,NA,2015-11-03 21:49:35,FALSE,NA,"661661527036989440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"45","We caught @chrischristie as he was casting his #vote today in #Mendham! Check out our story at… https://t.co/Ozv9BGhnVV",FALSE,0,NA,2015-11-03 21:48:24,FALSE,NA,"661661227828031488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dailyrecord",0,FALSE,FALSE,"-74.5665207","40.7963715"
"46","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/dMfpiHyGHr",FALSE,0,NA,2015-11-03 21:48:15,FALSE,NA,"661661189076729857",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"47","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/2EfnpZvZdx",FALSE,0,NA,2015-11-03 21:47:33,FALSE,NA,"661661016065884160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"48","PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE 
#PHILLY #19153… https://t.co/E7AgWK9wEn",FALSE,0,NA,2015-11-03 21:46:56,FALSE,NA,"661660860004171776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.23993522","39.91210989"
"49","Rocked that #vote baybee.. #simonsrecreationcenter #uptownphilly #westoaklane #dontvotedontbytch @… https://t.co/kmmMiQVpnZ",FALSE,0,NA,2015-11-03 21:43:22,FALSE,NA,"661659959604719616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","otj69",0,FALSE,FALSE,"-75.15737299","40.06201176"
"50","Every Vote Counts!! Don't forget to Vote! #ElectionDay #ElectionDay2015 #vote #Vote2015 #involved #ChooseDay https://t.co/E99ZMd6qTC",FALSE,0,NA,2015-11-03 21:41:48,FALSE,NA,"661659569173700608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Royal1968",0,FALSE,FALSE,"-73.73912226","41.64467513"
